instance	k	algorithm	evaluations	value	time	steps
G250.01	3	G	625002	109.0	57.754162311553955	30
G250.01	3	G	625002	108.0	57.81548476219177	30
G250.01	3	G	625002	107.0	57.49988269805908	30
G250.01	3	G	625002	106.0	57.574450731277466	30
G250.01	3	G	625002	110.0	57.6638662815094	30
G250.01	3	G	625002	115.0	57.83615565299988	30
G250.01	3	EBF	61603	86.0	5.569233417510986	100
G250.01	3	EBF	69585	90.0	6.310589790344238	99
G250.01	3	EBF	60392	80.0	5.458667755126953	103
G250.01	3	EBF	73194	86.0	6.645591735839844	109
G250.01	3	EBF	59988	91.0	5.438803195953369	100
G250.01	3	EBF	84659	84.0	7.603025913238525	96
G250.01	3	EBF	69293	86.0	6.283733129501343	91
G250.01	3	EBF	85040	77.0	7.6522040367126465	119
G250.01	3	EBF	95364	88.0	8.599807262420654	106
G250.01	3	EBF	73002	84.0	6.589696645736694	118
G250.01	3	EG	625002	110.0	58.36169242858887	30
G250.01	3	EG	625002	109.0	58.17862415313721	30
G250.01	3	EG	625002	107.0	57.90077519416809	30
G250.01	3	EG	625002	108.0	58.06019735336304	30
G250.01	3	EG	625002	103.0	57.87753701210022	30
G250.01	3	EG	625002	110.0	58.11147856712341	30
G250.01	3	EG	625002	108.0	57.8909649848938	30
G250.01	3	EG	625002	103.0	58.22521948814392	30
G250.01	3	EG	625002	109.0	58.26821994781494	30
G250.01	3	EG	625002	102.0	57.97793745994568	30
G250.01	3	ES	250723	86.0	23.953939199447632	107
G250.01	3	ES	264944	82.0	25.433669328689575	107
G250.01	3	ES	205847	91.0	19.482283353805542	89
G250.01	3	ES	89959	78.0	8.05082368850708	112
G250.01	3	ES	127309	89.0	11.599107503890991	100
G250.01	3	ES	82086	84.0	7.309757232666016	104
G250.01	3	ES	69921	91.0	6.30795693397522	100
G250.01	3	ES	67626	94.0	6.094637870788574	92
G250.01	3	ES	119015	84.0	10.848280429840088	97
G250.01	3	ES	66200	85.0	5.933378219604492	82
G250.01	3	EPNES	112565	87.0	11.52914547920227	103
G250.01	3	EPNES	94807	83.0	10.052959442138672	107
G250.01	3	EPNES	63946	94.0	7.061464548110962	91
G250.01	3	EPNES	69386	84.0	7.761356592178345	108
G250.01	3	EPNES	94725	87.0	9.889665842056274	97
G250.01	3	EPNES	64014	90.0	7.045501232147217	89
G250.01	3	EPNES	96056	83.0	10.103405237197876	110
G250.01	3	EPNES	89309	79.0	9.548462152481079	111
G250.01	3	EPNES	64977	81.0	7.409772634506226	108
G250.01	3	EPNES	87070	86.0	9.296595335006714	103
G250.01	4	BF	133456	95.0	12.034785270690918	138
G250.01	4	BF	93857	100.0	8.558418989181519	118
G250.01	4	BF	122656	97.0	11.080254316329956	117
G250.01	4	BF	74695	95.0	6.789534330368042	129
G250.01	4	BF	69719	112.0	6.355347394943237	110
G250.01	4	BF	131052	94.0	11.861061096191406	122
G250.01	4	BF	143081	90.0	12.88499402999878	126
G250.01	4	BF	90930	100.0	8.293861627578735	120
G250.01	4	BF	87175	105.0	7.9308998584747314	107
G250.01	4	BF	77972	109.0	7.05445408821106	125
G250.01	4	G	625002	145.0	59.2309033870697	27
G250.01	4	G	625002	139.0	59.363555908203125	27
G250.01	4	G	625002	151.0	59.12985420227051	27
G250.01	4	G	625002	152.0	59.78070545196533	27
G250.01	4	G	625002	142.0	59.1323606967926	27
G250.01	4	G	625002	142.0	59.250444412231445	27
G250.01	4	G	625002	143.0	59.291709661483765	27
G250.01	4	G	625002	148.0	59.507259368896484	27
G250.01	4	G	625002	148.0	59.769882917404175	27
G250.01	4	G	625002	145.0	59.530616760253906	27
G250.01	4	EBF	182175	104.0	16.475930213928223	128
G250.01	4	EBF	156082	100.0	14.16560697555542	115
G250.01	4	EBF	138630	101.0	12.616355180740356	109
G250.01	4	EBF	96646	96.0	8.785537481307983	123
G250.01	4	EBF	105613	97.0	9.655776977539062	130
G250.01	4	EBF	102078	104.0	9.296428203582764	112
G250.01	4	EBF	109218	107.0	10.002365827560425	121
G250.01	4	EBF	80280	101.0	7.316426038742065	118
G250.01	4	EBF	124111	98.0	11.276929378509521	129
G250.01	4	EBF	90951	103.0	8.324209451675415	126
G250.01	4	EG	625002	135.0	59.28843855857849	27
G250.01	4	EG	625002	154.0	59.95767784118652	27
G250.01	4	EG	625002	141.0	59.9057731628418	27
G250.01	4	EG	625002	135.0	59.35113859176636	27
G250.01	4	EG	625002	152.0	60.76507377624512	27
G250.01	4	EG	625002	141.0	59.91681170463562	27
G250.01	4	EG	625002	145.0	60.25496983528137	27
G250.01	4	EG	625002	144.0	60.01320171356201	27
G250.01	4	EG	625002	146.0	59.81294775009155	27
G250.01	4	EG	625002	140.0	59.82156205177307	27
G250.01	4	ES	85980	97.0	7.753799676895142	122
G250.01	4	ES	118873	108.0	10.99000096321106	117
G250.01	4	ES	152219	91.0	13.685195207595825	124
G250.01	4	ES	135690	97.0	12.25806975364685	118
G250.01	4	ES	101696	92.0	9.192578315734863	130
G250.01	4	ES	102753	107.0	9.569270372390747	99
G250.01	4	ES	88636	90.0	8.060014247894287	122
G250.01	4	ES	128645	99.0	11.871589660644531	120
G250.01	4	ES	84812	106.0	7.689337968826294	113
G250.01	4	ES	125251	94.0	11.315595626831055	123
G250.01	4	EPNES	101634	105.0	11.116419315338135	100
G250.01	4	EPNES	90392	102.0	10.266878128051758	113
G250.01	4	EPNES	191576	92.0	19.58013105392456	134
G250.01	4	EPNES	93106	103.0	10.508960962295532	111
G250.01	4	EPNES	80819	107.0	9.409828901290894	115
G250.01	4	EPNES	110279	102.0	12.341414451599121	126
G250.01	4	EPNES	69948	110.0	8.358935117721558	112
G250.01	4	EPNES	72132	103.0	8.69678783416748	115
G250.01	4	EPNES	94775	115.0	10.548786878585815	105
G250.01	4	EPNES	156845	91.0	16.303941011428833	117
G250.01-1	2	BF	34377	61.0	6.859894275665283	58
G250.01-1	2	BF	121928	58.0	19.86011290550232	85
G250.01-1	2	BF	35952	58.0	6.54002046585083	79
G250.01-1	2	BF	41864	59.0	6.774024486541748	81
G250.01-1	2	BF	43504	63.0	8.14064621925354	64
G250.01-1	2	BF	36294	59.0	6.80488133430481	65
G250.01-1	2	BF	48822	59.0	8.765315532684326	73
G250.01-1	2	BF	54512	47.0	8.889781475067139	71
G250.01-1	2	BF	46821	62.0	7.550199747085571	54
G250.01-1	2	BF	36329	54.0	6.119809150695801	71
G250.01-1	2	G	453154	63.0	70.2290403842926	27
G250.01-1	2	G	500032	63.0	77.420245885849	30
G250.01-1	2	G	562536	57.0	91.08589696884155	34
G250.01-1	2	G	593788	43.0	89.85700488090515	36
G250.01-1	2	G	562536	53.0	85.02193784713745	34
G250.01-1	2	G	531284	46.0	79.83717679977417	32
G250.01-1	2	G	531284	51.0	82.10010313987732	32
G250.01-1	2	G	578162	54.0	92.22562050819397	35
G250.01-1	2	G	484406	68.0	74.67923998832703	29
G250.01-1	2	G	500032	54.0	75.1875729560852	30
G250.01-1	2	EBF	35789	62.0	5.962632179260254	65
G250.01-1	2	EBF	37713	59.0	6.255616664886475	76
G250.01-1	2	EBF	41310	70.0	6.803958177566528	70
G250.01-1	2	EBF	35344	56.0	5.712138414382935	73
G250.01-1	2	EBF	48614	58.0	7.6389429569244385	64
G250.01-1	2	EBF	50692	59.0	7.992892026901245	74
G250.01-1	2	EBF	67949	56.0	10.561127662658691	76
G250.01-1	2	EBF	36144	59.0	6.561220645904541	64
G250.01-1	2	EBF	40421	62.0	6.521907091140747	61
G250.01-1	2	EBF	56680	48.0	8.713852167129517	75
G250.01-1	2	EG	453154	58.0	69.03957891464233	27
G250.01-1	2	EG	484406	58.0	72.17661046981812	29
G250.01-1	2	EG	500032	61.0	72.22699356079102	30
G250.01-1	2	EG	531284	61.0	72.53299474716187	32
G250.01-1	2	EG	468780	61.0	64.35000348091125	28
G250.01-1	2	EG	515658	63.0	76.2639811038971	31
G250.01-1	2	EG	359398	66.0	65.26200127601624	21
G250.01-1	2	EG	593788	56.0	86.56399440765381	36
G250.01-1	2	EG	500032	59.0	69.13902115821838	30
G250.01-1	2	EG	562536	52.0	79.51400232315063	34
G250.01-1	2	ES	46569	59.0	6.644000053405762	75
G250.01-1	2	ES	65790	63.0	9.557997941970825	62
G250.01-1	2	ES	57773	52.0	8.187001943588257	78
G250.01-1	2	ES	38100	55.0	6.1379735469818115	69
G250.01-1	2	ES	64988	54.0	9.593782424926758	66
G250.01-1	2	ES	185218	57.0	26.475743055343628	83
G250.01-1	2	ES	34715	67.0	5.217082738876343	59
G250.01-1	2	ES	45786	59.0	6.713040113449097	68
G250.01-1	2	ES	92050	60.0	13.107299566268921	73
G250.01-1	2	ES	66846	68.0	9.317377805709839	67
G250.01-1	2	EPNES	45138	67.0	6.8160247802734375	67
G250.01-1	2	EPNES	42676	50.0	6.487440347671509	71
G250.01-1	2	EPNES	54095	63.0	8.818440198898315	68
G250.01-1	2	EPNES	35210	61.0	5.747582912445068	57
G250.01-1	2	EPNES	75721	59.0	11.588271617889404	76
G250.01-1	2	EPNES	61539	53.0	9.710730791091919	69
G250.01-1	2	EPNES	34362	59.0	6.261136770248413	61
G250.01-1	2	EPNES	38570	58.0	6.1187238693237305	77
G250.01-1	2	EPNES	42406	57.0	6.506024122238159	70
G250.01-1	2	EPNES	53474	63.0	8.935114860534668	62
G250.01-1	3	BF	106524	78.0	15.007061004638672	126
G250.01-1	3	BF	165095	77.0	22.727872371673584	113
G250.01-1	3	BF	62661	72.0	8.641048908233643	117
G250.01-1	3	BF	96222	71.0	13.52816915512085	110
G250.01-1	3	BF	90333	82.0	12.734790802001953	112
G250.01-1	3	BF	113414	74.0	15.729421854019165	112
G250.01-1	3	BF	140669	75.0	21.081905364990234	105
G250.01-1	3	BF	158111	76.0	20.468995332717896	111
G250.01-1	3	BF	66502	78.0	8.71499514579773	108
G250.01-1	3	BF	93266	67.0	11.89802622795105	116
G250.01-1	3	G	625002	99.0	87.04181432723999	30
G250.01-1	3	G	625002	106.0	122.59686160087585	30
G250.01-1	3	G	625002	113.0	135.9948980808258	30
G250.01-1	3	G	625002	104.0	128.85174703598022	30
G250.01-1	3	G	625002	108.0	136.8816545009613	30
G250.01-1	3	G	625002	110.0	124.05908012390137	30
G250.01-1	3	G	625002	96.0	122.97052478790283	30
G250.01-1	3	G	625002	106.0	126.16944694519043	30
G250.01-1	3	G	625002	98.0	123.63038158416748	30
G250.01-1	3	G	625002	114.0	130.10942912101746	30
G250.01-1	3	EBF	57029	90.0	11.524952411651611	105
G250.01-1	3	EBF	95572	77.0	19.155125617980957	108
G250.01-1	3	EBF	89507	75.0	18.160409450531006	111
G250.01-1	3	EBF	119099	84.0	23.830158710479736	123
G250.01-1	3	EBF	155678	72.0	31.108530044555664	121
G250.01-1	3	EBF	135785	83.0	30.682595014572144	105
G250.01-1	3	EBF	163215	72.0	50.099950313568115	116
G250.01-1	3	EBF	99585	96.0	33.9700186252594	83
G250.01-1	3	EBF	114091	92.0	33.124794244766235	113
G250.01-1	3	EBF	171438	74.0	54.194971799850464	126
G250.01-1	3	EG	625002	95.0	158.0495753288269	30
G250.01-1	3	EG	625002	106.0	103.92305588722229	30
G250.01-1	3	EG	625002	98.0	101.33848118782043	30
G250.01-1	3	EG	625002	101.0	103.4394326210022	30
G250.01-1	3	EG	625002	104.0	114.43003797531128	30
G250.01-1	3	EG	625002	109.0	111.69736313819885	30
G250.01-1	3	EG	625002	108.0	114.14230036735535	30
G250.01-1	3	EG	625002	101.0	110.90007543563843	30
G250.01-1	3	EG	625002	115.0	112.01750540733337	30
G250.01-1	3	EG	625002	107.0	100.27949404716492	30
G250.01-1	3	ES	240561	68.0	34.744911670684814	114
G250.01-1	3	ES	154926	79.0	22.482423067092896	93
G250.01-1	3	ES	87243	78.0	12.77327847480774	103
G250.01-1	3	ES	125941	87.0	18.00925087928772	92
G250.01-1	3	ES	106907	69.0	15.322541952133179	112
G250.01-1	3	ES	96137	81.0	13.625242233276367	103
G250.01-1	3	ES	169981	84.0	25.01103711128235	102
G250.01-1	3	ES	104879	83.0	14.969018459320068	113
G250.01-1	3	ES	96707	84.0	14.163150787353516	97
G250.01-1	3	ES	95756	84.0	13.692506551742554	110
G250.01-1	3	EPNES	67289	83.0	11.808441400527954	89
G250.01-1	3	EPNES	127458	76.0	20.384679555892944	103
G250.01-1	3	EPNES	94257	81.0	15.508943319320679	101
G250.01-1	3	EPNES	112713	78.0	18.327939987182617	105
G250.01-1	3	EPNES	114279	80.0	18.832672357559204	102
G250.01-1	3	EPNES	89035	71.0	14.988837242126465	101
G250.01-1	3	EPNES	141373	75.0	22.635611057281494	102
G250.01-1	3	EPNES	126202	90.0	20.194786071777344	100
G250.01-1	3	EPNES	113250	79.0	18.79224443435669	99
G250.01-1	3	EPNES	84270	89.0	14.034445762634277	96
G250.01-1	4	BF	185992	96.0	26.72508668899536	126
G250.01-1	4	BF	138964	100.0	20.318127155303955	122
G250.01-1	4	BF	139723	96.0	20.033080101013184	112
G250.01-1	4	BF	194841	90.0	27.60133647918701	135
G250.01-1	4	BF	201233	101.0	28.97570538520813	116
G250.01-1	4	BF	161217	99.0	23.55641508102417	119
G250.01-1	4	BF	177180	97.0	28.332199096679688	129
G250.01-1	4	BF	147940	89.0	21.270597219467163	125
G250.01-1	4	BF	155358	93.0	22.338741064071655	115
G250.01-1	4	BF	187788	84.0	27.07222080230713	139
G250.01-1	4	G	625002	137.0	93.27825856208801	27
G250.01-1	4	G	625002	137.0	94.3503589630127	27
G250.01-1	4	G	625002	145.0	94.09523940086365	27
G250.01-1	4	G	625002	141.0	93.60229277610779	27
G250.01-1	4	G	625002	145.0	95.47915744781494	27
G250.01-1	4	G	625002	140.0	95.37225008010864	27
G250.01-1	4	G	625002	134.0	97.56262993812561	27
G250.01-1	4	G	625002	128.0	93.09356141090393	27
G250.01-1	4	G	625002	135.0	93.71776556968689	27
G250.01-1	4	G	625002	136.0	94.86672854423523	27
G250.01-1	4	EBF	221725	104.0	32.5974817276001	121
G250.01-1	4	EBF	176227	93.0	25.798463582992554	130
G250.01-1	4	EBF	195326	96.0	28.327749252319336	132
G250.01-1	4	EBF	198876	95.0	28.424731254577637	127
G250.01-1	4	EBF	183445	88.0	27.00322675704956	133
G250.01-1	4	EBF	153735	93.0	22.60892152786255	112
G250.01-1	4	EBF	136707	93.0	20.114968061447144	124
G250.01-1	4	EBF	209298	94.0	30.373203992843628	130
G250.01-1	4	EBF	117292	93.0	16.98678207397461	128
G250.01-1	4	EBF	194152	88.0	28.56731605529785	130
G250.01-1	4	EG	625002	133.0	93.60619115829468	27
G250.01-1	4	EG	625002	142.0	96.96163606643677	27
G250.01-1	4	EG	625002	136.0	94.7723798751831	27
G250.01-1	4	EG	625002	140.0	94.79887533187866	27
G250.01-1	4	EG	625002	139.0	94.24534726142883	27
G250.01-1	4	EG	625002	132.0	94.89942741394043	27
G250.01-1	4	EG	625002	135.0	91.62607765197754	27
G250.01-1	4	EG	625002	143.0	92.35080099105835	27
G250.01-1	4	EG	625002	130.0	91.70261836051941	27
G250.01-1	4	EG	625002	129.0	92.30060482025146	27
G250.01-1	4	ES	216836	87.0	32.0091655254364	125
G250.01-1	4	ES	282267	94.0	41.80061984062195	122
G250.01-1	4	ES	220542	93.0	34.28247570991516	120
G250.01-1	4	ES	128095	100.0	18.057626724243164	120
G250.01-1	4	ES	184518	88.0	26.171871662139893	127
G250.01-1	4	ES	127554	88.0	17.712175607681274	123
G250.01-1	4	ES	253323	93.0	36.19089221954346	121
G250.01-1	4	ES	149546	94.0	22.85827946662903	118
G250.01-1	4	ES	172368	94.0	24.336254835128784	117
G250.01-1	4	ES	164562	94.0	23.052387475967407	127
G250.01-1	4	EPNES	165812	94.0	26.355363845825195	123
G250.01-1	4	EPNES	147384	90.0	24.550101280212402	129
G250.01-1	4	EPNES	180852	97.0	28.913891553878784	116
G250.01-1	4	EPNES	150496	94.0	24.559208631515503	119
G250.01-1	4	EPNES	160780	95.0	26.37394142150879	111
G250.01-1	4	EPNES	150183	84.0	25.287103414535522	124
G250.01-1	4	EPNES	196314	94.0	32.608721017837524	119
G250.01-1	4	EPNES	160299	100.0	26.690476894378662	126
G250.01-1	4	EPNES	225188	98.0	35.60868859291077	121
G250.01-1	4	EPNES	230258	97.0	36.245152950286865	128
G250.01-2	2	BF	45344	58.0	6.751330375671387	76
G250.01-2	2	BF	44881	61.0	6.753888130187988	75
G250.01-2	2	BF	56045	59.0	8.24939250946045	85
G250.01-2	2	BF	70352	60.0	10.410629510879517	77
G250.01-2	2	BF	69855	60.0	10.46927547454834	71
G250.01-2	2	BF	57547	67.0	8.414901494979858	81
G250.01-2	2	BF	52402	52.0	7.613872289657593	87
G250.01-2	2	BF	50041	64.0	7.719738721847534	79
G250.01-2	2	BF	50698	64.0	7.443408250808716	66
G250.01-2	2	BF	62725	63.0	9.065863370895386	79
G250.01-2	2	G	531284	60.0	76.13634490966797	32
G250.01-2	2	G	515658	64.0	74.14460039138794	31
G250.01-2	2	G	578162	52.0	82.50612211227417	35
G250.01-2	2	G	546910	58.0	76.7114691734314	33
G250.01-2	2	G	546910	67.0	78.79157638549805	33
G250.01-2	2	G	562536	62.0	82.25745725631714	34
G250.01-2	2	G	578162	59.0	82.94964671134949	35
G250.01-2	2	G	593788	56.0	95.83272910118103	36
G250.01-2	2	G	515658	66.0	77.23982620239258	31
G250.01-2	2	G	546910	63.0	84.23611903190613	33
G250.01-2	2	EBF	62734	65.0	9.753783226013184	75
G250.01-2	2	EBF	47879	61.0	7.296971082687378	75
G250.01-2	2	EBF	60903	69.0	9.303332805633545	70
G250.01-2	2	EBF	52707	57.0	8.670616388320923	80
G250.01-2	2	EBF	55011	61.0	8.996334314346313	87
G250.01-2	2	EBF	49415	65.0	7.669581651687622	82
G250.01-2	2	EBF	60693	70.0	9.203106164932251	75
G250.01-2	2	EBF	77615	69.0	12.310819864273071	69
G250.01-2	2	EBF	61152	63.0	9.466055631637573	73
G250.01-2	2	EBF	78977	55.0	12.232187747955322	82
G250.01-2	2	EG	625002	59.0	93.48287844657898	40
G250.01-2	2	EG	578162	61.0	86.06122732162476	35
G250.01-2	2	EG	562536	56.0	82.89821362495422	34
G250.01-2	2	EG	546910	64.0	81.5600483417511	33
G250.01-2	2	EG	468780	71.0	72.7315399646759	28
G250.01-2	2	EG	484406	63.0	73.10536074638367	29
G250.01-2	2	EG	625001	59.0	92.48876523971558	39
G250.01-2	2	EG	609414	59.0	90.92431807518005	37
G250.01-2	2	EG	531284	60.0	79.67739605903625	32
G250.01-2	2	EG	546910	72.0	81.91577529907227	33
G250.01-2	2	ES	44609	65.0	7.44924259185791	77
G250.01-2	2	ES	45969	65.0	7.218275547027588	74
G250.01-2	2	ES	44827	69.0	6.868236780166626	74
G250.01-2	2	ES	59796	60.0	8.862476348876953	80
G250.01-2	2	ES	103076	51.0	15.993281364440918	90
G250.01-2	2	ES	45547	65.0	7.01448655128479	79
G250.01-2	2	ES	107425	54.0	17.163899660110474	81
G250.01-2	2	ES	59264	56.0	8.927274465560913	83
G250.01-2	2	ES	46515	59.0	7.161813497543335	77
G250.01-2	2	ES	58453	64.0	8.800548553466797	74
G250.01-2	2	EPNES	45934	57.0	8.199053287506104	86
G250.01-2	2	EPNES	55127	65.0	9.6323082447052	82
G250.01-2	2	EPNES	44077	63.0	7.826960563659668	83
G250.01-2	2	EPNES	49184	56.0	8.648494243621826	86
G250.01-2	2	EPNES	61449	51.0	10.59536600112915	84
G250.01-2	2	EPNES	47445	59.0	8.327819108963013	78
G250.01-2	2	EPNES	47306	58.0	8.617342233657837	85
G250.01-2	2	EPNES	55930	54.0	9.954051733016968	90
G250.01-2	2	EPNES	59428	61.0	10.218607664108276	84
G250.01-2	2	EPNES	50080	60.0	8.763842105865479	77
G250.01-2	3	BF	140150	90.0	21.21453881263733	113
G250.01-2	3	BF	92337	86.0	13.848724603652954	131
G250.01-2	3	BF	118471	84.0	17.678678035736084	117
G250.01-2	3	BF	94627	89.0	14.569391012191772	104
G250.01-2	3	BF	136565	84.0	21.529622793197632	114
G250.01-2	3	BF	88740	86.0	13.910055160522461	116
G250.01-2	3	BF	126967	94.0	19.170356035232544	110
G250.01-2	3	BF	65392	91.0	10.022605180740356	111
G250.01-2	3	BF	101951	93.0	15.16718053817749	108
G250.01-2	3	BF	89387	80.0	16.90951108932495	112
G250.01-2	3	G	625002	109.0	95.7235586643219	30
G250.01-2	3	G	625002	120.0	96.17302370071411	30
G250.01-2	3	G	625002	119.0	97.71689677238464	30
G250.01-2	3	G	625002	117.0	96.58718013763428	30
G250.01-2	3	G	625002	110.0	97.45082259178162	30
G250.01-2	3	G	625002	111.0	95.34904289245605	30
G250.01-2	3	G	625002	107.0	94.68576765060425	30
G250.01-2	3	G	625002	118.0	95.80653524398804	30
G250.01-2	3	G	625002	117.0	97.19220924377441	30
G250.01-2	3	G	625002	116.0	96.72108721733093	30
G250.01-2	3	EBF	86322	85.0	12.805708169937134	115
G250.01-2	3	EBF	108451	99.0	16.845046281814575	102
G250.01-2	3	EBF	94505	95.0	14.30933690071106	110
G250.01-2	3	EBF	115488	97.0	18.855568885803223	107
G250.01-2	3	EBF	57270	98.0	9.076763391494751	116
G250.01-2	3	EBF	83456	86.0	12.91323208808899	111
G250.01-2	3	EBF	135227	92.0	22.09346032142639	111
G250.01-2	3	EBF	60880	90.0	9.253971815109253	107
G250.01-2	3	EBF	134198	83.0	19.656942129135132	113
G250.01-2	3	EBF	80572	87.0	12.211583852767944	110
G250.01-2	3	EG	625002	118.0	96.09050345420837	30
G250.01-2	3	EG	625002	116.0	98.45487856864929	30
G250.01-2	3	EG	625002	113.0	102.19967079162598	30
G250.01-2	3	EG	625002	110.0	96.55707454681396	30
G250.01-2	3	EG	625002	111.0	98.20942163467407	30
G250.01-2	3	EG	625002	111.0	98.65098428726196	30
G250.01-2	3	EG	625002	119.0	97.23537683486938	30
G250.01-2	3	EG	625002	104.0	97.06769967079163	30
G250.01-2	3	EG	625002	113.0	117.69041299819946	30
G250.01-2	3	EG	625002	122.0	118.42965865135193	30
G250.01-2	3	ES	78556	87.0	14.239347457885742	116
G250.01-2	3	ES	161080	92.0	30.655812740325928	100
G250.01-2	3	ES	88048	87.0	16.284842491149902	105
G250.01-2	3	ES	188578	90.0	36.77023100852966	112
G250.01-2	3	ES	186022	80.0	38.1940016746521	120
G250.01-2	3	ES	180278	88.0	33.306044816970825	103
G250.01-2	3	ES	192783	84.0	36.01484036445618	107
G250.01-2	3	ES	89308	75.0	16.140026092529297	123
G250.01-2	3	ES	128991	80.0	23.305014848709106	112
G250.01-2	3	ES	157349	84.0	29.435118436813354	111
G250.01-2	3	EPNES	126940	92.0	25.844910383224487	110
G250.01-2	3	EPNES	81028	85.0	17.43410086631775	116
G250.01-2	3	EPNES	91101	86.0	19.166077613830566	104
G250.01-2	3	EPNES	87225	102.0	18.32970094680786	102
G250.01-2	3	EPNES	83899	89.0	18.1900532245636	108
G250.01-2	3	EPNES	79316	88.0	17.4288330078125	116
G250.01-2	3	EPNES	135070	83.0	27.44887089729309	123
G250.01-2	3	EPNES	140196	93.0	28.171536207199097	116
G250.01-2	3	EPNES	89523	87.0	18.856194734573364	96
G250.01-2	3	EPNES	87198	77.0	19.174697160720825	119
G250.01-2	4	BF	132841	108.0	24.8000385761261	125
G250.01-2	4	BF	250305	99.0	45.85687756538391	125
G250.01-2	4	BF	144372	108.0	26.403290271759033	131
G250.01-2	4	BF	117861	83.0	21.245880126953125	153
G250.01-2	4	BF	125583	106.0	23.744211673736572	136
G250.01-2	4	BF	128328	102.0	23.80031108856201	140
G250.01-2	4	BF	225520	97.0	42.221004247665405	138
