instance	k	algorithm	evaluations	value	time	steps
G124.02	4	G	149942	47.0	6.4167258739471436	24
G124.02	4	G	153761	48.0	6.566139221191406	26
G124.02	4	G	153762	41.0	6.5401787757873535	27
G124.02	4	G	153762	49.0	6.542791843414307	27
G124.02	4	G	153760	45.0	6.534248113632202	25
G124.02	4	EBF	29152	45.0	1.2849130630493164	64
G124.02	4	EBF	31557	38.0	1.4080352783203125	65
G124.02	4	EBF	27450	41.0	1.192948341369629	58
G124.02	4	EBF	24915	44.0	1.0798752307891846	68
G124.02	4	EBF	30280	42.0	1.3194849491119385	59
G124.02	4	EBF	23676	45.0	1.052048921585083	49
G124.02	4	EBF	36844	44.0	1.5956604480743408	66
G124.02	4	EBF	24834	49.0	1.090449571609497	50
G124.02	4	EBF	38601	43.0	1.662247896194458	57
G124.02	4	EBF	22738	47.0	1.0329546928405762	59
G124.02	4	EG	153762	39.0	6.623574495315552	27
G124.02	4	EG	153762	37.0	6.638733863830566	27
G124.02	4	EG	153762	42.0	6.662782192230225	27
G124.02	4	EG	153761	45.0	6.64649510383606	26
G124.02	4	EG	153761	42.0	6.621771574020386	26
G124.02	4	EG	144175	45.0	6.2481689453125	23
G124.02	4	EG	153761	46.0	6.785332679748535	26
G124.02	4	EG	153762	41.0	6.84957218170166	27
G124.02	4	EG	153762	41.0	6.822597026824951	27
G124.02	4	EG	153761	43.0	6.874751567840576	26
G124.02	4	ES	47431	43.0	2.155327796936035	62
G124.02	4	ES	25378	47.0	1.099363088607788	48
G124.02	4	ES	47525	35.0	2.0348737239837646	67
G124.02	4	ES	57552	42.0	2.50951886177063	61
G124.02	4	ES	58821	37.0	2.5148003101348877	70
G124.02	4	ES	72451	43.0	3.3222155570983887	59
G124.02	4	ES	36219	38.0	1.527635097503662	57
G124.02	4	ES	41534	49.0	1.7719099521636963	45
G124.02	4	ES	25870	43.0	1.1102075576782227	56
G124.02	4	ES	85543	41.0	3.76542329788208	60
G124.02	4	EPNES	28358	42.0	1.4763717651367188	56
G124.02	4	EPNES	31175	41.0	1.594346523284912	63
G124.02	4	EPNES	26608	43.0	1.3991143703460693	57
G124.02	4	EPNES	34235	43.0	1.712174654006958	61
G124.02	4	EPNES	25988	45.0	1.387014627456665	55
G124.02	4	EPNES	46575	44.0	2.228050708770752	58
G124.02	4	EPNES	32520	46.0	1.6614634990692139	60
G124.02	4	EPNES	28066	46.0	1.4270737171173096	49
G124.02	4	EPNES	26225	44.0	1.3513672351837158	57
G124.02	4	EPNES	26472	45.0	1.3547985553741455	50
G124.04	2	BF	20110	81.0	1.5156874656677246	56
G124.04	2	BF	10817	80.0	0.8002917766571045	40
G124.04	2	BF	17427	83.0	1.3019421100616455	53
G124.04	2	BF	16774	83.0	1.2273755073547363	54
G124.04	2	BF	27186	73.0	2.030864715576172	62
G124.04	2	BF	25340	75.0	1.8662230968475342	58
G124.04	2	BF	23809	85.0	1.7739479541778564	59
G124.04	2	BF	14571	81.0	1.0798954963684082	48
G124.04	2	BF	28409	81.0	2.105848550796509	53
G124.04	2	BF	12250	76.0	0.902867317199707	56
G124.04	2	G	88435	82.0	6.57152533531189	21
G124.04	2	G	69210	79.0	5.184532403945923	16
G124.04	2	G	80745	82.0	6.047224283218384	19
G124.04	2	G	73055	83.0	5.459030866622925	17
G124.04	2	G	96125	76.0	7.125122785568237	23
G124.04	2	G	84590	77.0	6.300805330276489	20
G124.04	2	G	88435	78.0	6.56506085395813	21
G124.04	2	G	80745	80.0	6.610586643218994	19
G124.04	2	G	80745	86.0	6.2704997062683105	19
G124.04	2	G	84590	83.0	2.796900510787964	20
G124.04	2	EBF	19446	80.0	1.4961042404174805	55
G124.04	2	EBF	15359	79.0	1.1791574954986572	51
G124.04	2	EBF	21270	78.0	1.6298065185546875	43
G124.04	2	EBF	16773	83.0	1.2473561763763428	51
G124.04	2	EBF	14413	82.0	1.1174132823944092	46
G124.04	2	EBF	24242	69.0	1.8573493957519531	54
G124.04	2	EBF	10754	83.0	0.8189218044281006	50
G124.04	2	EBF	18217	79.0	1.3993217945098877	51
G124.04	2	EBF	30948	78.0	2.3620502948760986	64
G124.04	2	EBF	13944	75.0	1.0505027770996094	45
G124.04	2	EG	73055	86.0	5.584701776504517	17
G124.04	2	EG	69210	89.0	5.333559513092041	16
G124.04	2	EG	88435	80.0	6.812412977218628	21
G124.04	2	EG	76900	77.0	6.018983602523804	18
G124.04	2	EG	73055	87.0	5.76236891746521	17
G124.04	2	EG	73055	85.0	5.775103330612183	17
G124.04	2	EG	99970	80.0	7.962283611297607	24
G124.04	2	EG	76900	89.0	5.910955429077148	18
G124.04	2	EG	69210	86.0	5.270790338516235	16
G124.04	2	EG	84590	76.0	6.528593301773071	20
G124.04	2	ES	40670	77.0	3.1311826705932617	55
G124.04	2	ES	13836	82.0	1.1031997203826904	49
G124.04	2	ES	11705	85.0	0.9198455810546875	45
G124.04	2	ES	19071	83.0	1.4428048133850098	45
G124.04	2	ES	11358	80.0	0.8462800979614258	44
G124.04	2	ES	11198	80.0	0.8614821434020996	47
G124.04	2	ES	14145	80.0	1.0624480247497559	47
G124.04	2	ES	14966	83.0	1.1319146156311035	52
G124.04	2	ES	21920	76.0	1.6476576328277588	45
G124.04	2	ES	39463	79.0	3.095569133758545	46
G124.04	2	EPNES	11886	87.0	0.9980514049530029	41
G124.04	2	EPNES	29630	80.0	2.3248324394226074	45
G124.04	2	EPNES	15629	88.0	1.259411096572876	36
G124.04	2	EPNES	15441	78.0	1.3187859058380127	45
G124.04	2	EPNES	12064	77.0	1.041750192642212	50
G124.04	2	EPNES	10088	96.0	0.8390698432922363	40
G124.04	2	EPNES	13528	76.0	1.1120541095733643	44
G124.04	2	EPNES	24455	78.0	1.9793009757995605	60
G124.04	2	EPNES	9464	76.0	0.8443303108215332	42
G124.04	2	EPNES	16792	84.0	1.3642659187316895	42
G124.04	3	BF	17859	109.0	1.3760838508605957	71
G124.04	3	BF	14996	116.0	1.173429250717163	70
G124.04	3	BF	28354	112.0	2.2442190647125244	76
G124.04	3	BF	40848	102.0	3.1259000301361084	77
G124.04	3	BF	38783	110.0	3.0220859050750732	78
G124.04	3	BF	22213	110.0	1.7359213829040527	69
G124.04	3	BF	37499	115.0	2.9680893421173096	70
G124.04	3	BF	65455	107.0	5.230446815490723	72
G124.04	3	BF	23729	118.0	1.925985336303711	67
G124.04	3	BF	24014	117.0	1.9070560932159424	73
G124.04	3	G	142911	121.0	11.380983352661133	25
G124.04	3	G	153761	113.0	12.26975393295288	29
G124.04	3	G	153761	111.0	12.100046634674072	29
G124.04	3	G	153760	113.0	12.050554513931274	28
G124.04	3	G	153761	104.0	12.319687843322754	29
G124.04	3	G	153760	119.0	12.288823366165161	28
G124.04	3	G	142911	115.0	11.068802118301392	25
G124.04	3	G	153497	113.0	11.851638078689575	27
G124.04	3	G	153761	109.0	11.920971632003784	29
G124.04	3	G	148204	114.0	11.454266786575317	26
G124.04	3	EBF	34067	115.0	2.646873950958252	76
G124.04	3	EBF	48804	108.0	3.738779306411743	74
G124.04	3	EBF	50860	115.0	3.9566843509674072	69
G124.04	3	EBF	21301	121.0	1.661501407623291	61
G124.04	3	EBF	29021	120.0	2.248090982437134	69
G124.04	3	EBF	33002	109.0	2.5174648761749268	81
G124.04	3	EBF	72828	114.0	5.647003889083862	81
G124.04	3	EBF	36909	110.0	2.8648455142974854	63
G124.04	3	EBF	36451	112.0	2.8127360343933105	69
G124.04	3	EBF	31978	107.0	2.4372355937957764	73
G124.04	3	EG	153761	112.0	12.052600145339966	29
G124.04	3	EG	153761	112.0	12.103292226791382	29
G124.04	3	EG	153761	118.0	12.153236150741577	29
G124.04	3	EG	137618	123.0	10.949452877044678	24
G124.04	3	EG	127032	115.0	9.943530559539795	22
G124.04	3	EG	153497	116.0	12.101816892623901	27
G124.04	3	EG	142911	111.0	11.466196537017822	25
G124.04	3	EG	132325	117.0	10.484960556030273	23
G124.04	3	EG	153497	116.0	12.032432556152344	27
G124.04	3	EG	148204	116.0	11.664461374282837	26
G124.04	3	ES	49582	110.0	3.886965036392212	65
G124.04	3	ES	47317	108.0	3.8107118606567383	79
G124.04	3	ES	49112	118.0	3.9155023097991943	61
G124.04	3	ES	40354	111.0	3.183746337890625	54
G124.04	3	ES	38283	114.0	2.9570844173431396	73
G124.04	3	ES	26480	110.0	2.013958692550659	81
G124.04	3	ES	93278	105.0	7.620096445083618	78
G124.04	3	ES	46419	117.0	3.8050739765167236	56
G124.04	3	ES	55105	113.0	4.409090757369995	66
G124.04	3	ES	16857	123.0	1.2866253852844238	56
G124.04	3	EPNES	31853	112.0	2.6796534061431885	65
G124.04	3	EPNES	33808	109.0	2.799359083175659	70
G124.04	3	EPNES	41661	112.0	3.473259687423706	85
G124.04	3	EPNES	35847	118.0	2.9534566402435303	69
G124.04	3	EPNES	37011	101.0	3.089585304260254	77
G124.04	3	EPNES	31275	115.0	2.6207733154296875	71
G124.04	3	EPNES	27553	108.0	2.411133050918579	74
G124.04	3	EPNES	36785	112.0	3.0711638927459717	76
G124.04	3	EPNES	41638	113.0	3.4081311225891113	63
G124.04	3	EPNES	65927	101.0	5.309086799621582	93
G124.04	4	BF	41941	129.0	3.24326491355896	92
G124.04	4	BF	46380	136.0	3.6255249977111816	83
G124.04	4	BF	51194	139.0	3.992953300476074	88
G124.04	4	BF	41815	132.0	3.2484824657440186	83
G124.04	4	BF	26371	131.0	2.0328125953674316	81
G124.04	4	BF	20466	134.0	1.5848338603973389	79
G124.04	4	BF	39702	124.0	3.0596985816955566	84
G124.04	4	BF	33406	120.0	2.5492067337036133	99
G124.04	4	BF	44167	131.0	3.4412879943847656	85
G124.04	4	BF	66277	130.0	5.150634765625	86
G124.04	4	G	153762	135.0	12.164714336395264	27
G124.04	4	G	153762	139.0	12.214540243148804	27
G124.04	4	G	153762	133.0	12.110621929168701	27
G124.04	4	G	153762	136.0	12.166825532913208	27
G124.04	4	G	153762	134.0	12.127318620681763	27
G124.04	4	G	153762	136.0	12.190618753433228	27
G124.04	4	G	153762	137.0	12.12952995300293	27
G124.04	4	G	153762	140.0	12.23954153060913	27
