instance	k	algorithm	evaluations	value	time	steps
G62.04	4	G	27666	29.0	1.2080039978027344	16
G62.04	4	G	26129	29.0	1.0964446067810059	15
G62.04	4	G	26129	27.0	1.1200292110443115	15
G62.04	4	G	26129	29.0	1.0959982872009277	15
G62.04	4	G	33814	27.0	1.431976556777954	20
G62.04	4	G	26129	27.0	1.1127707958221436	15
G62.04	4	G	24592	30.0	1.192000150680542	14
G62.04	4	G	27666	29.0	1.1760010719299316	16
G62.04	4	G	33814	24.0	1.4816155433654785	20
G62.04	4	G	24592	27.0	1.0745325088500977	14
G62.04	4	EBF	5348	26.0	0.32799839973449707	29
G62.04	4	EBF	7541	28.0	0.33602380752563477	32
G62.04	4	EBF	8888	29.0	0.3999757766723633	34
G62.04	4	EBF	8553	32.0	0.37600064277648926	25
G62.04	4	EBF	6372	27.0	0.30402159690856934	31
G62.04	4	EBF	8084	30.0	0.3360016345977783	33
G62.04	4	EBF	9225	30.0	0.4122955799102783	31
G62.04	4	EBF	8177	29.0	0.36928701400756836	32
G62.04	4	EBF	13426	25.0	0.5440006256103516	30
G62.04	4	EBF	7204	32.0	0.33944106101989746	32
G62.04	4	EG	23055	27.0	0.9990344047546387	13
G62.04	4	EG	27666	28.0	1.1977181434631348	16
G62.04	4	EG	21518	32.0	0.9520130157470703	12
G62.04	4	EG	26129	28.0	1.2160167694091797	15
G62.04	4	EG	21518	26.0	0.9399311542510986	12
G62.04	4	EG	26129	30.0	1.1599977016448975	15
G62.04	4	EG	27666	30.0	1.2159993648529053	16
G62.04	4	EG	21518	32.0	1.007976770401001	12
G62.04	4	EG	27666	25.0	1.392024278640747	16
G62.04	4	EG	32277	28.0	1.536001443862915	19
G62.04	4	ES	29391	30.0	1.415998935699463	31
G62.04	4	ES	7436	28.0	0.3280003070831299	37
G62.04	4	ES	22267	28.0	1.0301716327667236	36
G62.04	4	ES	17802	25.0	0.8400037288665771	36
G62.04	4	ES	13128	28.0	0.6960172653198242	35
G62.04	4	ES	12672	32.0	0.6239781379699707	29
G62.04	4	ES	10164	29.0	0.4160013198852539	29
G62.04	4	ES	9255	28.0	0.3840005397796631	30
G62.04	4	ES	11128	24.0	0.5040006637573242	29
G62.04	4	ES	11383	32.0	0.5599238872528076	26
G62.04	4	EPNES	13563	28.0	0.7999558448791504	32
G62.04	4	EPNES	6601	31.0	0.4239985942840576	36
G62.04	4	EPNES	7017	27.0	0.45600104331970215	36
G62.04	4	EPNES	9684	28.0	0.6640024185180664	44
G62.04	4	EPNES	5178	29.0	0.3999969959259033	28
G62.04	4	EPNES	7145	26.0	0.5039947032928467	33
G62.04	4	EPNES	12136	25.0	0.6480081081390381	34
G62.04	4	EPNES	6284	34.0	0.31999850273132324	23
G62.04	4	EPNES	7136	27.0	0.39999961853027344	41
G62.04	4	EPNES	7301	27.0	0.40799832344055176	30
G62.08	2	BF	3351	43.0	0.30397915840148926	28
G62.08	2	BF	3793	47.0	0.4959249496459961	26
G62.08	2	BF	2776	41.0	0.20800495147705078	20
G62.08	2	BF	4190	41.0	0.27999067306518555	35
G62.08	2	BF	3173	46.0	0.22400856018066406	21
G62.08	2	BF	5780	42.0	0.40000104904174805	20
G62.08	2	BF	3564	40.0	0.2559959888458252	29
G62.08	2	BF	4478	45.0	0.45600008964538574	27
G62.08	2	BF	2957	44.0	0.21599555015563965	22
G62.08	2	BF	3902	45.0	0.2800023555755615	24
G62.08	2	G	8658	50.0	0.6308333873748779	7
G62.08	2	G	9620	45.0	0.6399683952331543	8
G62.08	2	G	12506	45.0	1.010685682296753	11
G62.08	2	G	12506	46.0	0.9599692821502686	11
G62.08	2	G	5772	50.0	0.4319932460784912	4
G62.08	2	G	11544	47.0	0.8480286598205566	10
G62.08	2	G	8658	45.0	0.6879763603210449	7
G62.08	2	G	11544	46.0	0.9040024280548096	10
G62.08	2	G	14430	44.0	1.128000020980835	13
G62.08	2	G	14430	39.0	1.4720194339752197	13
G62.08	2	EBF	2831	46.0	0.18400025367736816	21
G62.08	2	EBF	5644	44.0	0.40799880027770996	32
G62.08	2	EBF	4480	49.0	0.27997732162475586	18
G62.08	2	EBF	4325	38.0	0.2960236072540283	26
G62.08	2	EBF	2810	46.0	0.1919715404510498	18
G62.08	2	EBF	2849	42.0	0.20679068565368652	25
G62.08	2	EBF	4932	42.0	0.32799363136291504	27
G62.08	2	EBF	2626	47.0	0.20800495147705078	19
G62.08	2	EBF	4490	45.0	0.4640023708343506	24
G62.08	2	EBF	5353	42.0	0.5067226886749268	29
G62.08	2	EG	13468	42.0	1.4075026512145996	12
G62.08	2	EG	14430	41.0	1.8338308334350586	13
G62.08	2	EG	12506	44.0	0.9089996814727783	11
G62.08	2	EG	14430	39.0	0.9523131847381592	13
G62.08	2	EG	13468	41.0	0.9131629467010498	12
G62.08	2	EG	9620	44.0	0.6720025539398193	8
G62.08	2	EG	12506	45.0	0.8799986839294434	11
G62.08	2	EG	12506	43.0	0.879979133605957	11
G62.08	2	EG	10582	42.0	0.7436041831970215	9
G62.08	2	EG	11544	47.0	0.8560020923614502	10
G62.08	2	ES	3359	43.0	0.24799728393554688	23
G62.08	2	ES	3027	45.0	0.23999571800231934	22
G62.08	2	ES	11482	48.0	0.9696438312530518	23
G62.08	2	ES	2578	44.0	0.16802000999450684	23
G62.08	2	ES	9041	46.0	0.6239769458770752	22
G62.08	2	ES	2678	47.0	0.23200559616088867	21
G62.08	2	ES	38441	46.0	2.926734209060669	25
G62.08	2	ES	22946	51.0	1.730323076248169	27
G62.08	2	ES	5499	41.0	0.41602492332458496	28
G62.08	2	ES	4495	41.0	0.30400991439819336	30
G62.08	2	EPNES	2634	44.0	0.30051231384277344	28
G62.08	2	EPNES	3332	46.0	0.27202415466308594	19
G62.08	2	EPNES	2806	43.0	0.28797316551208496	25
G62.08	2	EPNES	3539	43.0	0.2480015754699707	23
G62.08	2	EPNES	2231	44.0	0.16799497604370117	19
G62.08	2	EPNES	4878	44.0	0.35202813148498535	27
G62.08	2	EPNES	4938	45.0	0.3379061222076416	27
G62.08	2	EPNES	2720	43.0	0.2160024642944336	20
G62.08	2	EPNES	3327	45.0	0.2639744281768799	27
G62.08	2	EPNES	3904	39.0	0.2880280017852783	24
G62.08	3	BF	7338	60.0	0.5219948291778564	34
G62.08	3	BF	6285	63.0	0.5200197696685791	39
G62.08	3	BF	7405	60.0	0.5279757976531982	37
G62.08	3	BF	4106	63.0	0.312025785446167	32
G62.08	3	BF	8798	58.0	0.5999789237976074	30
G62.08	3	BF	6326	63.0	0.47202062606811523	36
G62.08	3	BF	7048	62.0	0.47997522354125977	39
G62.08	3	BF	8591	59.0	0.7200238704681396	40
G62.08	3	BF	10279	69.0	0.7200014591217041	32
G62.08	3	BF	6199	64.0	0.41597843170166016	35
G62.08	3	G	26480	60.0	1.840019941329956	18
G62.08	3	G	22508	59.0	1.5199742317199707	15
G62.08	3	G	23832	65.0	1.6495208740234375	16
G62.08	3	G	22508	61.0	1.544001817703247	15
G62.08	3	G	23832	60.0	1.9201154708862305	16
G62.08	3	G	23832	62.0	1.8447840213775635	16
G62.08	3	G	23832	61.0	1.752021312713623	16
G62.08	3	G	25156	64.0	1.7359719276428223	17
G62.08	3	G	22508	63.0	1.6320037841796875	15
G62.08	3	G	21184	64.0	1.8560011386871338	14
G62.08	3	EBF	6630	65.0	0.5132548809051514	29
G62.08	3	EBF	6852	61.0	0.48800039291381836	37
G62.08	3	EBF	10716	65.0	0.7944555282592773	39
G62.08	3	EBF	7654	62.0	0.5280225276947021	38
G62.08	3	EBF	6212	62.0	0.4217395782470703	34
G62.08	3	EBF	6295	65.0	0.4479808807373047	32
G62.08	3	EBF	7693	64.0	0.5999922752380371	36
G62.08	3	EBF	5662	67.0	0.36002492904663086	37
G62.08	3	EBF	8173	61.0	0.615976095199585	37
G62.08	3	EBF	7011	58.0	0.5608456134796143	36
G62.08	3	EG	21184	64.0	1.4905140399932861	14
G62.08	3	EG	18536	67.0	2.979515314102173	12
G62.08	3	EG	22508	69.0	1.6400067806243896	15
G62.08	3	EG	26480	57.0	2.0989248752593994	18
G62.08	3	EG	15888	65.0	1.1439740657806396	10
G62.08	3	EG	19860	59.0	1.4800622463226318	13
G62.08	3	EG	18536	65.0	1.3200037479400635	12
G62.08	3	EG	18536	67.0	1.3519890308380127	12
G62.08	3	EG	17212	70.0	1.3200011253356934	11
G62.08	3	EG	22508	58.0	1.5501887798309326	15
G62.08	3	ES	6539	65.0	0.43200087547302246	41
G62.08	3	ES	5907	61.0	0.3873887062072754	38
G62.08	3	ES	20258	63.0	1.5279960632324219	35
G62.08	3	ES	9278	66.0	0.6559791564941406	34
G62.08	3	ES	10934	69.0	0.8159778118133545	28
G62.08	3	ES	10593	57.0	0.9871277809143066	32
G62.08	3	ES	29658	65.0	2.342069387435913	35
G62.08	3	ES	19891	65.0	1.4159631729125977	28
G62.08	3	ES	17969	60.0	1.410494327545166	29
G62.08	3	ES	7496	60.0	0.5600018501281738	38
G62.08	3	EPNES	7214	60.0	0.6079990863800049	34
G62.08	3	EPNES	4897	67.0	0.3839752674102783	30
G62.08	3	EPNES	9541	56.0	0.6879894733428955	36
G62.08	3	EPNES	6944	65.0	0.5039970874786377	28
G62.08	3	EPNES	5842	60.0	0.4400005340576172	35
G62.08	3	EPNES	4767	67.0	0.3901181221008301	33
G62.08	3	EPNES	10201	64.0	0.7048099040985107	25
G62.08	3	EPNES	9859	65.0	0.6812722682952881	34
G62.08	3	EPNES	10237	58.0	0.7520279884338379	38
G62.08	3	EPNES	9178	60.0	0.6715567111968994	34
G62.08	4	BF	11919	74.0	0.991997241973877	45
G62.08	4	BF	6029	77.0	0.5679981708526611	35
G62.08	4	BF	8782	75.0	0.7189276218414307	34
G62.08	4	BF	8257	76.0	0.8051691055297852	32
G62.08	4	BF	11224	75.0	0.925424337387085	44
G62.08	4	BF	13715	72.0	0.9836676120758057	46
G62.08	4	BF	13526	75.0	1.0000066757202148	44
G62.08	4	BF	6631	74.0	0.43999767303466797	44
G62.08	4	BF	6219	79.0	0.47202634811401367	34
G62.08	4	BF	8911	75.0	0.6623823642730713	32
G62.08	4	G	29203	73.0	2.8488118648529053	17
G62.08	4	G	27666	76.0	2.632908821105957	16
G62.08	4	G	32277	75.0	2.8895211219787598	19
G62.08	4	G	32277	75.0	2.4009923934936523	19
G62.08	4	G	19981	78.0	1.2406935691833496	11
G62.08	4	G	21518	76.0	1.413886308670044	12
G62.08	4	G	24592	73.0	1.9897758960723877	14
G62.08	4	G	26129	77.0	1.6612143516540527	15
G62.08	4	G	32277	74.0	2.080923318862915	19
G62.08	4	G	26129	77.0	1.9893245697021484	15
G62.08	4	EBF	7393	77.0	0.5119783878326416	40
G62.08	4	EBF	10999	76.0	0.7385275363922119	41
G62.08	4	EBF	6709	77.0	0.4479992389678955	33
G62.08	4	EBF	10027	70.0	0.7077908515930176	36
G62.08	4	EBF	16045	67.0	1.0944485664367676	41
G62.08	4	EBF	10189	73.0	0.9200069904327393	37
G62.08	4	EBF	10730	75.0	0.7970447540283203	39
G62.08	4	EBF	4014	82.0	0.2639768123626709	28
G62.08	4	EBF	6905	75.0	0.4574778079986572	43
G62.08	4	EBF	7341	76.0	0.504002571105957	37
G62.08	4	EG	30740	75.0	2.0160021781921387	18
G62.08	4	EG	30740	69.0	2.280927896499634	18
G62.08	4	EG	30740	74.0	1.9679861068725586	18
G62.08	4	EG	35351	72.0	2.327972173690796	21
G62.08	4	EG	23055	75.0	1.8639991283416748	13
G62.08	4	EG	29203	70.0	1.9520065784454346	17
G62.08	4	EG	27666	72.0	1.8572211265563965	16
G62.08	4	EG	32277	69.0	2.4079971313476562	19
G62.08	4	EG	36888	69.0	2.3488969802856445	22
G62.08	4	EG	27666	75.0	2.1075541973114014	16
G62.08	4	ES	13094	79.0	0.8639774322509766	34
G62.08	4	ES	9443	72.0	0.6056537628173828	45
G62.08	4	ES	8191	73.0	0.5600049495697021	36
G62.08	4	ES	25796	74.0	1.682577133178711	42
G62.08	4	ES	17953	68.0	1.5359978675842285	43
G62.08	4	ES	19894	73.0	1.3120050430297852	37
G62.08	4	ES	9725	73.0	0.6559948921203613	39
G62.08	4	ES	37192	72.0	2.5440073013305664	44
G62.08	4	ES	6692	79.0	0.7119948863983154	34
G62.08	4	ES	9350	74.0	0.6658308506011963	30
G62.08	4	EPNES	10569	79.0	0.7359812259674072	33
G62.08	4	EPNES	15538	72.0	1.1076478958129883	36
G62.08	4	EPNES	9842	75.0	0.8030447959899902	55
G62.08	4	EPNES	7517	74.0	0.5680029392242432	33
G62.08	4	EPNES	13478	73.0	0.9199936389923096	35
G62.08	4	EPNES	6738	81.0	0.8658573627471924	33
G62.08	4	EPNES	13532	73.0	1.2639918327331543	37
G62.08	4	EPNES	7755	74.0	0.5919997692108154	32
G62.08	4	EPNES	12059	71.0	0.8639969825744629	35
G62.08	4	EPNES	9542	71.0	0.656003475189209	44
G62.16	2	BF	6503	90.0	0.7679643630981445	31
G62.16	2	BF	3821	105.0	0.6487114429473877	28
G62.16	2	BF	3991	99.0	0.8719966411590576	33
G62.16	2	BF	2734	100.0	0.352327823638916	29
G62.16	2	BF	5923	99.0	0.6319942474365234	29
G62.16	2	BF	5337	102.0	0.6800003051757812	23
G62.16	2	BF	3386	96.0	0.38399815559387207	28
G62.16	2	BF	5289	94.0	0.6319973468780518	23
G62.16	2	BF	5008	99.0	0.5340111255645752	31
G62.16	2	BF	2688	96.0	0.2961864471435547	21
G62.16	2	G	11544	101.0	1.295999526977539	10
G62.16	2	G	10582	102.0	1.6829297542572021	9
G62.16	2	G	13468	99.0	1.4835972785949707	12
G62.16	2	G	10582	98.0	1.085493564605713	9
G62.16	2	G	10582	95.0	1.0639750957489014	9
G62.16	2	G	12506	102.0	1.6712226867675781	11
G62.16	2	G	14430	99.0	1.4640283584594727	13
G62.16	2	G	9620	101.0	0.9925558567047119	8
G62.16	2	G	11544	102.0	1.1679980754852295	10
G62.16	2	G	14430	96.0	1.728337287902832	13
G62.16	2	EBF	2814	108.0	0.295992374420166	25
G62.16	2	EBF	6166	90.0	0.6880064010620117	35
G62.16	2	EBF	3155	100.0	0.36801624298095703	24
G62.16	2	EBF	4976	95.0	0.5416293144226074	29
G62.16	2	EBF	5513	95.0	0.6160008907318115	26
G62.16	2	EBF	6542	91.0	0.6940865516662598	28
G62.16	2	EBF	6195	96.0	0.6320021152496338	25
G62.16	2	EBF	4560	93.0	0.5488831996917725	25
G62.16	2	EBF	4801	95.0	0.8320014476776123	28
G62.16	2	EBF	6181	93.0	0.7120234966278076	32
G62.16	2	EG	13468	98.0	1.3820762634277344	12
G62.16	2	EG	12506	94.0	1.420706033706665	11
G62.16	2	EG	18278	95.0	2.35390305519104	17
G62.16	2	EG	13468	94.0	1.4239716529846191	12
G62.16	2	EG	14430	93.0	1.5249664783477783	13
G62.16	2	EG	15392	95.0	1.5736939907073975	14
G62.16	2	EG	12506	97.0	1.6516385078430176	11
G62.16	2	EG	12506	101.0	1.3519318103790283	11
G62.16	2	EG	11544	95.0	1.3290367126464844	10
G62.16	2	EG	9620	100.0	0.9920217990875244	8
G62.16	2	ES	5447	96.0	0.8719851970672607	31
G62.16	2	ES	9486	105.0	1.4311378002166748	21
G62.16	2	ES	10309	97.0	1.3197143077850342	31
G62.16	2	ES	8708	100.0	0.9759981632232666	19
G62.16	2	ES	68214	151.0	7.754984378814697	11
G62.16	2	ES	10203	100.0	1.0219862461090088	24
G62.16	2	ES	3032	104.0	0.5299859046936035	22
G62.16	2	ES	15973	99.0	1.8315589427947998	22
G62.16	2	ES	55812	141.0	6.346072196960449	9
G62.16	2	ES	4090	98.0	0.41451263427734375	33
G62.16	2	EPNES	3301	112.0	0.36000561714172363	23
G62.16	2	EPNES	6167	97.0	0.7897388935089111	26
G62.16	2	EPNES	4558	97.0	0.49597954750061035	29
G62.16	2	EPNES	4719	93.0	0.5040173530578613	28
G62.16	2	EPNES	3406	100.0	0.3759760856628418	19
G62.16	2	EPNES	3901	95.0	0.44002485275268555	32
G62.16	2	EPNES	5346	95.0	0.584597110748291	19
G62.16	2	EPNES	4150	96.0	0.44875264167785645	23
G62.16	2	EPNES	3462	104.0	0.42400145530700684	27
G62.16	2	EPNES	4151	98.0	0.4656517505645752	26
G62.16	3	BF	6733	138.0	0.7113094329833984	52
G62.16	3	BF	13702	131.0	1.743994951248169	47
G62.16	3	BF	4531	141.0	0.5440304279327393	38
G62.16	3	BF	4599	142.0	0.5359740257263184	37
G62.16	3	BF	8457	136.0	0.935999870300293	42
G62.16	3	BF	10195	135.0	1.11199951171875	41
G62.16	3	BF	5327	144.0	0.5775725841522217	35
G62.16	3	BF	6620	139.0	0.7279722690582275	39
G62.16	3	BF	5377	132.0	0.6960065364837646	48
G62.16	3	BF	11820	135.0	1.5261924266815186	43
G62.16	3	G	22508	139.0	2.3867452144622803	15
G62.16	3	G	29128	132.0	3.400913953781128	20
G62.16	3	G	26480	132.0	2.801492929458618	18
G62.16	3	G	21184	145.0	2.6462602615356445	14
G62.16	3	G	19860	141.0	2.111999988555908	13
G62.16	3	G	18536	139.0	2.294689655303955	12
G62.16	3	G	30452	132.0	3.2796688079833984	21
G62.16	3	G	21184	134.0	2.640017032623291	14
G62.16	3	G	18536	139.0	2.1199793815612793	12
G62.16	3	G	26480	141.0	3.1118967533111572	18
G62.16	3	EBF	5695	136.0	0.7022976875305176	37
G62.16	3	EBF	7422	133.0	0.8101885318756104	48
G62.16	3	EBF	7815	132.0	0.8319945335388184	36
G62.16	3	EBF	7269	140.0	0.7920029163360596	38
G62.16	3	EBF	4635	143.0	0.5119984149932861	38
G62.16	3	EBF	7936	133.0	0.875734806060791	38
G62.16	3	EBF	9812	136.0	1.0639986991882324	44
G62.16	3	EBF	4754	137.0	0.8357608318328857	37
G62.16	3	EBF	7537	134.0	0.9524614810943604	45
G62.16	3	EBF	6590	134.0	0.7280290126800537	39
G62.16	3	EG	21184	129.0	2.3012609481811523	14
G62.16	3	EG	18536	139.0	2.6514670848846436	12
G62.16	3	EG	22508	133.0	2.429222583770752	15
G62.16	3	EG	15888	145.0	2.0472466945648193	10
G62.16	3	EG	22508	140.0	2.420985221862793	15
G62.16	3	EG	18536	137.0	2.007999897003174	12
G62.16	3	EG	22508	136.0	2.752046585083008	15
G62.16	3	EG	29128	132.0	3.144723415374756	20
G62.16	3	EG	19860	139.0	2.440138101577759	13
G62.16	3	EG	21184	142.0	2.3839962482452393	14
G62.16	3	ES	20307	140.0	2.7047371864318848	43
G62.16	3	ES	14001	141.0	1.528000831604004	38
G62.16	3	ES	6687	141.0	0.7440242767333984	41
G62.16	3	ES	21098	134.0	2.724109649658203	40
G62.16	3	ES	27185	132.0	3.0754802227020264	47
G62.16	3	ES	28427	133.0	3.522108793258667	44
G62.16	3	ES	23324	139.0	2.592625379562378	39
G62.16	3	ES	6425	135.0	0.8079781532287598	41
G62.16	3	ES	29655	133.0	3.4731757640838623	46
G62.16	3	ES	26474	139.0	3.2239983081817627	36
G62.16	3	EPNES	6635	141.0	0.8075230121612549	42
G62.16	3	EPNES	8729	138.0	1.008002519607544	48
G62.16	3	EPNES	10806	131.0	1.1658310890197754	47
G62.16	3	EPNES	13598	128.0	1.9439942836761475	47
G62.16	3	EPNES	8105	132.0	0.9225597381591797	42
G62.16	3	EPNES	5415	135.0	0.6399970054626465	37
G62.16	3	EPNES	7802	134.0	0.8880283832550049	43
G62.16	3	EPNES	7161	137.0	0.806171178817749	40
G62.16	3	EPNES	9828	134.0	1.1199958324432373	41
G62.16	3	EPNES	15001	132.0	2.1630966663360596	47
G62.16	4	BF	10333	168.0	1.1120052337646484	37
G62.16	4	BF	10695	156.0	1.151998519897461	40
G62.16	4	BF	9659	157.0	1.055999755859375	48
G62.16	4	BF	10277	159.0	1.425081729888916	47
G62.16	4	BF	8906	161.0	1.0399277210235596	35
G62.16	4	BF	9896	163.0	1.0559723377227783	44
G62.16	4	BF	15577	157.0	1.7056260108947754	51
G62.16	4	BF	8967	165.0	1.0240917205810547	34
G62.16	4	BF	13810	156.0	1.7199971675872803	63
G62.16	4	BF	9196	159.0	1.0582237243652344	47
G62.16	4	G	33814	159.0	4.0272581577301025	20
G62.16	4	G	29203	159.0	3.1039977073669434	17
G62.16	4	G	24592	162.0	2.987183094024658	14
G62.16	4	G	27666	157.0	3.049856424331665	16
G62.16	4	G	36888	152.0	4.461629390716553	22
G62.16	4	G	27666	162.0	3.54962158203125	16
G62.16	4	G	26129	163.0	2.833782911300659	15
G62.16	4	G	36888	156.0	4.406149864196777	22
G62.16	4	G	32277	158.0	3.7364745140075684	19
G62.16	4	G	32277	158.0	3.5633432865142822	19
G62.16	4	EBF	11895	154.0	1.6937904357910156	52
G62.16	4	EBF	9156	162.0	1.3701813220977783	34
G62.16	4	EBF	11882	154.0	1.8006947040557861	52
G62.16	4	EBF	11954	155.0	1.6301417350769043	56
G62.16	4	EBF	11275	159.0	1.4055149555206299	52
G62.16	4	EBF	12200	161.0	1.3439967632293701	45
G62.16	4	EBF	11283	160.0	1.2399983406066895	41
G62.16	4	EBF	14841	158.0	2.021450996398926	51
G62.16	4	EBF	11165	159.0	1.5603101253509521	44
G62.16	4	EBF	10920	161.0	1.862558364868164	52
G62.16	4	EG	26129	161.0	4.8368847370147705	15
G62.16	4	EG	29203	157.0	5.774628639221191	17
G62.16	4	EG	33814	158.0	8.992311477661133	20
G62.16	4	EG	26129	161.0	4.289487838745117	15
G62.16	4	EG	32277	155.0	5.100538492202759	19
G62.16	4	EG	35351	152.0	7.535249471664429	21
G62.16	4	EG	24592	163.0	4.009966135025024	14
G62.16	4	EG	21518	165.0	3.6397812366485596	12
G62.16	4	EG	32277	157.0	5.15052604675293	19
G62.16	4	EG	33814	152.0	5.124440908432007	20
G62.16	4	ES	9146	157.0	1.389514684677124	44
G62.16	4	ES	12299	157.0	1.8205604553222656	49
G62.16	4	ES	28496	152.0	5.027565002441406	53
G62.16	4	ES	12317	155.0	1.9023633003234863	52
G62.16	4	ES	20214	165.0	3.309643030166626	35
G62.16	4	ES	30912	158.0	5.255857706069946	30
G62.16	4	ES	35404	152.0	5.2845330238342285	60
G62.16	4	ES	7821	159.0	1.1377911567687988	38
G62.16	4	ES	7168	162.0	0.9624691009521484	41
G62.16	4	ES	7003	163.0	0.9700157642364502	45
G62.16	4	EPNES	19177	153.0	2.9000496864318848	58
G62.16	4	EPNES	6431	162.0	1.0298779010772705	37
G62.16	4	EPNES	12331	156.0	1.8406949043273926	44
G62.16	4	EPNES	9376	158.0	1.4894745349884033	38
G62.16	4	EPNES	12405	158.0	1.9656307697296143	60
G62.16	4	EPNES	6478	164.0	1.019765853881836	37
G62.16	4	EPNES	6909	161.0	1.1047437191009521	40
G62.16	4	EPNES	12163	159.0	1.9753577709197998	45
G62.16	4	EPNES	14601	155.0	2.391185760498047	55
G62.16	4	EPNES	12111	156.0	1.8895025253295898	44
G62.32	2	BF	3956	218.0	1.06998610496521	32
G62.32	2	BF	4170	224.0	1.0798931121826172	27
G62.32	2	BF	3554	221.0	0.9351229667663574	34
G62.32	2	BF	2794	224.0	0.7296428680419922	30
G62.32	2	BF	4692	217.0	1.2649950981140137	39
G62.32	2	BF	3633	220.0	0.9199509620666504	27
G62.32	2	BF	3166	219.0	0.8465542793273926	32
G62.32	2	BF	3734	216.0	0.9158906936645508	32
G62.32	2	BF	3648	216.0	0.9576389789581299	29
G62.32	2	BF	2753	237.0	0.6466457843780518	18
G62.32	2	G	11544	224.0	3.2234418392181396	10
G62.32	2	G	12506	223.0	3.247927188873291	11
G62.32	2	G	13468	219.0	3.464996099472046	12
G62.32	2	G	11544	219.0	2.9599623680114746	10
G62.32	2	G	17316	218.0	4.455086708068848	16
G62.32	2	G	10582	228.0	2.8199472427368164	9
G62.32	2	G	14430	219.0	4.009891510009766	13
G62.32	2	G	18278	212.0	4.755292177200317	17
G62.32	2	G	14430	219.0	3.7845826148986816	13
G62.32	2	G	15392	216.0	3.8853089809417725	14
G62.32	2	EBF	3840	216.0	0.9998397827148438	28
G62.32	2	EBF	3021	220.0	0.7648859024047852	33
G62.32	2	EBF	5293	218.0	1.3550472259521484	39
G62.32	2	EBF	5737	214.0	1.5451550483703613	47
G62.32	2	EBF	4925	215.0	1.250136137008667	38
G62.32	2	EBF	3948	217.0	1.0397834777832031	43
G62.32	2	EBF	3771	217.0	0.9923844337463379	36
G62.32	2	EBF	3533	217.0	0.9100944995880127	29
G62.32	2	EBF	4285	217.0	1.0350465774536133	23
G62.32	2	EBF	2732	216.0	0.7143166065216064	29
G62.32	2	EG	11544	218.0	2.9505019187927246	10
G62.32	2	EG	13468	221.0	3.6305177211761475	12
G62.32	2	EG	14430	218.0	3.646742105484009	13
G62.32	2	EG	12506	218.0	3.7333250045776367	11
G62.32	2	EG	14430	220.0	3.710019826889038	13
G62.32	2	EG	16354	219.0	5.289871692657471	15
G62.32	2	EG	11544	223.0	3.1300792694091797	10
G62.32	2	EG	14430	222.0	3.809203624725342	13
G62.32	2	EG	15392	218.0	6.158668756484985	14
G62.32	2	EG	15392	222.0	4.703490495681763	14
G62.32	2	ES	3439	213.0	1.1007232666015625	29
G62.32	2	ES	17844	221.0	4.535339832305908	38
G62.32	2	ES	5016	220.0	1.0693061351776123	36
G62.32	2	ES	4005	214.0	1.5098192691802979	31
G62.32	2	ES	4575	215.0	1.2605807781219482	31
G62.32	2	ES	10854	222.0	4.169677495956421	34
G62.32	2	ES	15880	214.0	5.299991607666016	39
G62.32	2	ES	5547	213.0	1.4623808860778809	36
G62.32	2	ES	35915	218.0	9.835012197494507	33
G62.32	2	ES	3656	214.0	0.9248788356781006	31
G62.32	2	EPNES	6314	216.0	1.8100881576538086	31
G62.32	2	EPNES	5238	222.0	1.3850765228271484	33
G62.32	2	EPNES	3378	224.0	0.9098689556121826	32
G62.32	2	EPNES	3033	229.0	0.8301577568054199	23
G62.32	2	EPNES	3448	219.0	0.9989416599273682	33
G62.32	2	EPNES	2997	225.0	0.8009657859802246	20
G62.32	2	EPNES	2821	220.0	0.7448124885559082	39
G62.32	2	EPNES	5934	227.0	1.552037000656128	26
G62.32	2	EPNES	4238	216.0	1.1701700687408447	32
G62.32	2	EPNES	4525	218.0	1.204542875289917	36
G62.32	3	BF	8109	306.0	2.0953266620635986	43
G62.32	3	BF	7272	309.0	1.9148859977722168	34
G62.32	3	BF	9748	300.0	2.538912057876587	46
G62.32	3	BF	9405	303.0	2.470963478088379	45
G62.32	3	BF	8309	296.0	2.2100162506103516	48
G62.32	3	BF	4271	299.0	1.157332181930542	42
G62.32	3	BF	8818	301.0	2.4424116611480713	50
G62.32	3	BF	7192	304.0	3.0575993061065674	54
G62.32	3	BF	10674	305.0	3.4100914001464844	39
G62.32	3	BF	8348	298.0	2.4994986057281494	49
G62.32	3	G	19860	301.0	5.599793195724487	13
G62.32	3	G	25156	298.0	6.967803239822388	17
G62.32	3	G	25156	301.0	6.892876863479614	17
G62.32	3	G	21184	301.0	5.857466220855713	14
G62.32	3	G	22508	302.0	6.179766893386841	15
G62.32	3	G	21184	309.0	5.832912921905518	14
G62.32	3	G	26480	306.0	7.3398261070251465	18
G62.32	3	G	22508	309.0	6.129922866821289	15
G62.32	3	G	30452	303.0	8.329891443252563	21
G62.32	3	G	30452	301.0	8.540539026260376	21
G62.32	3	EBF	6514	304.0	2.4251058101654053	39
G62.32	3	EBF	7634	307.0	2.137220859527588	42
G62.32	3	EBF	7640	304.0	2.0226259231567383	43
G62.32	3	EBF	7598	306.0	2.3100340366363525	38
G62.32	3	EBF	8259	298.0	2.6351852416992188	40
G62.32	3	EBF	7145	304.0	3.0845603942871094	36
G62.32	3	EBF	7575	294.0	2.5877723693847656	50
