instance	k	algorithm	evaluations	value	time	steps
G72.75-1	3	EPNES	12649	1207.0	5.726245403289795	56
G72.75-1	3	EPNES	16095	1196.0	7.273563623428345	58
G72.75-1	3	EPNES	7047	1207.0	3.2515652179718018	49
G72.75-1	3	EPNES	12794	1213.0	5.766502857208252	47
G72.75-1	3	EPNES	13258	1207.0	6.000197887420654	54
G72.75-1	3	EPNES	8296	1207.0	3.8139755725860596	52
G72.75-1	3	EPNES	17405	1208.0	7.7987377643585205	46
G72.75-1	3	EPNES	8371	1217.0	3.8335275650024414	57
G72.75-1	4	BF	16396	1371.0	7.263189077377319	62
G72.75-1	4	BF	14550	1370.0	6.425569295883179	50
G72.75-1	4	BF	16155	1369.0	7.116209030151367	67
G72.75-1	4	BF	14772	1374.0	6.476847171783447	53
G72.75-1	4	BF	9824	1378.0	4.322587728500366	54
G72.75-1	4	BF	12980	1373.0	5.694068908691406	61
G72.75-1	4	BF	13783	1373.0	6.0631067752838135	65
G72.75-1	4	BF	15976	1373.0	6.977256774902344	56
G72.75-1	4	BF	11032	1371.0	4.850727796554565	57
G72.75-1	4	BF	12542	1376.0	5.504318714141846	52
G72.75-1	4	G	51842	1375.0	22.61285424232483	27
G72.75-1	4	G	51840	1373.0	22.629335403442383	25
G72.75-1	4	G	51842	1372.0	22.597641706466675	27
G72.75-1	4	G	48625	1376.0	21.209155797958374	23
G72.75-1	4	G	51840	1371.0	22.628208875656128	25
G72.75-1	4	G	46680	1372.0	20.361116647720337	22
G72.75-1	4	G	38900	1380.0	17.375680923461914	18
G72.75-1	4	G	48625	1375.0	21.443422079086304	23
G72.75-1	4	G	44735	1369.0	20.0524582862854	21
G72.75-1	4	G	48625	1370.0	22.193127870559692	23
G72.75-1	4	EBF	20962	1367.0	9.259027242660522	80
G72.75-1	4	EBF	12268	1372.0	5.459052085876465	48
G72.75-1	4	EBF	15432	1374.0	6.812062501907349	60
G72.75-1	4	EBF	24153	1373.0	10.806117296218872	59
G72.75-1	4	EBF	13472	1366.0	5.956164598464966	58
G72.75-1	4	EBF	16141	1372.0	7.134728670120239	57
G72.75-1	4	EBF	13521	1376.0	5.985209703445435	56
G72.75-1	4	EBF	17696	1370.0	7.795798301696777	58
G72.75-1	4	EBF	13207	1371.0	5.835943222045898	66
G72.75-1	4	EBF	6446	1377.0	2.8597629070281982	53
G72.75-1	4	EG	46680	1370.0	20.566741704940796	22
G72.75-1	4	EG	44735	1375.0	19.64669156074524	21
G72.75-1	4	EG	36955	1375.0	16.26640748977661	17
G72.75-1	4	EG	51841	1368.0	22.859296083450317	26
G72.75-1	4	EG	42790	1371.0	18.79158926010132	20
G72.75-1	4	EG	50570	1369.0	22.291344165802002	24
G72.75-1	4	EG	48625	1374.0	21.371833562850952	23
G72.75-1	4	EG	40845	1379.0	17.96491837501526	19
G72.75-1	4	EG	42790	1373.0	18.804604291915894	20
G72.75-1	4	EG	50570	1369.0	22.206785202026367	24
G72.75-1	4	ES	25762	1373.0	11.339247226715088	58
G72.75-1	4	ES	17907	1373.0	7.9016711711883545	59
G72.75-1	4	ES	29210	1368.0	12.844881296157837	62
G72.75-1	4	ES	47831	1376.0	21.213473320007324	55
G72.75-1	4	ES	16268	1372.0	7.189452171325684	58
G72.75-1	4	ES	22354	1372.0	9.925434112548828	55
G72.75-1	4	ES	12090	1366.0	5.350372076034546	61
G72.75-1	4	ES	9968	1365.0	4.406220436096191	54
G72.75-1	4	ES	25355	1376.0	11.159895658493042	53
G72.75-1	4	ES	21542	1370.0	9.48394227027893	57
G72.75-1	4	EPNES	17555	1372.0	7.901636362075806	66
G72.75-1	4	EPNES	16116	1368.0	7.271522521972656	64
G72.75-1	4	EPNES	11756	1378.0	5.334322452545166	52
G72.75-1	4	EPNES	21752	1364.0	9.704722166061401	58
G72.75-1	4	EPNES	11217	1372.0	5.106480121612549	50
G72.75-1	4	EPNES	13586	1378.0	6.112380027770996	49
G72.75-1	4	EPNES	15772	1371.0	7.1394994258880615	64
G72.75-1	4	EPNES	19332	1372.0	8.66643738746643	58
G72.75-1	4	EPNES	16700	1370.0	7.5281758308410645	62
G72.75-1	4	EPNES	15977	1376.0	7.1860435009002686	54
G72.75-2	2	BF	7708	892.0	3.2831220626831055	45
G72.75-2	2	BF	5401	880.0	2.2817018032073975	50
G72.75-2	2	BF	6012	891.0	2.6202428340911865	43
G72.75-2	2	BF	4824	885.0	2.0768513679504395	37
G72.75-2	2	BF	4605	885.0	1.989121675491333	45
G72.75-2	2	BF	3971	879.0	1.683063268661499	41
G72.75-2	2	BF	9229	873.0	3.922477960586548	36
G72.75-2	2	BF	6100	888.0	2.574105739593506	41
G72.75-2	2	BF	4618	888.0	1.9530935287475586	34
G72.75-2	2	BF	13321	878.0	5.645921468734741	43
G72.75-2	2	G	25940	882.0	10.964930057525635	18
G72.75-2	2	G	22049	888.0	9.332244634628296	15
G72.75-2	2	G	16861	889.0	7.138014554977417	11
G72.75-2	2	G	24643	876.0	10.419418573379517	17
G72.75-2	2	G	27237	885.0	11.520936012268066	19
G72.75-2	2	G	22049	886.0	9.345360517501831	15
G72.75-2	2	G	24643	879.0	10.4213547706604	17
G72.75-2	2	G	23346	878.0	9.858361959457397	16
G72.75-2	2	G	24643	882.0	10.463245391845703	17
G72.75-2	2	G	27237	876.0	11.531063318252563	19
G72.75-2	2	EBF	9587	875.0	4.073389768600464	61
G72.75-2	2	EBF	8588	889.0	3.6694278717041016	44
G72.75-2	2	EBF	5021	876.0	2.131959915161133	42
G72.75-2	2	EBF	9100	892.0	3.9066593647003174	45
G72.75-2	2	EBF	6193	884.0	2.630702018737793	43
G72.75-2	2	EBF	11105	881.0	4.7341883182525635	47
G72.75-2	2	EBF	6558	882.0	2.793295383453369	43
G72.75-2	2	EBF	5793	891.0	2.455866813659668	50
G72.75-2	2	EBF	5507	894.0	2.3670036792755127	39
G72.75-2	2	EBF	5833	886.0	2.476104736328125	34
G72.75-2	2	EG	22049	887.0	9.375872135162354	15
G72.75-2	2	EG	19455	881.0	8.27547287940979	13
G72.75-2	2	EG	28534	880.0	12.1304771900177	20
G72.75-2	2	EG	18158	882.0	7.730397701263428	12
G72.75-2	2	EG	19455	876.0	8.283596277236938	13
G72.75-2	2	EG	16861	883.0	7.172446250915527	11
G72.75-2	2	EG	24643	880.0	10.46051549911499	17
G72.75-2	2	EG	24643	876.0	10.479222059249878	17
G72.75-2	2	EG	19455	876.0	8.260717630386353	13
G72.75-2	2	EG	19455	892.0	8.271755456924438	13
G72.75-2	2	ES	12321	889.0	5.400488615036011	31
G72.75-2	2	ES	22141	873.0	9.453807592391968	33
G72.75-2	2	ES	18885	886.0	8.055640459060669	31
G72.75-2	2	ES	20199	888.0	8.623022079467773	39
G72.75-2	2	ES	36309	880.0	15.500967025756836	33
G72.75-2	2	ES	13082	888.0	5.598868370056152	34
G72.75-2	2	ES	10650	886.0	4.559834241867065	36
G72.75-2	2	ES	12373	880.0	5.261977434158325	47
G72.75-2	2	ES	12436	885.0	5.319534063339233	39
G72.75-2	2	ES	7668	888.0	3.2755863666534424	45
G72.75-2	2	EPNES	12200	876.0	5.251155853271484	48
G72.75-2	2	EPNES	6059	882.0	2.623562812805176	33
G72.75-2	2	EPNES	4820	883.0	2.1432747840881348	41
G72.75-2	2	EPNES	5375	879.0	2.341979742050171	42
G72.75-2	2	EPNES	10231	873.0	4.420703649520874	36
G72.75-2	2	EPNES	9025	875.0	3.924893379211426	50
G72.75-2	2	EPNES	6750	891.0	2.9330153465270996	30
G72.75-2	2	EPNES	11633	880.0	5.032995939254761	49
G72.75-2	2	EPNES	7986	880.0	3.479848623275757	41
G72.75-2	2	EPNES	6533	878.0	2.812448501586914	42
G72.75-2	3	BF	12422	1197.0	5.400536775588989	48
G72.75-2	3	BF	8451	1190.0	3.6847379207611084	64
G72.75-2	3	BF	14226	1194.0	6.176068544387817	54
G72.75-2	3	BF	11835	1194.0	5.146598815917969	48
G72.75-2	3	BF	11759	1191.0	5.121046543121338	63
G72.75-2	3	BF	8276	1200.0	3.6059350967407227	45
G72.75-2	3	BF	16938	1195.0	7.375669240951538	62
G72.75-2	3	BF	7784	1197.0	3.4332315921783447	62
G72.75-2	3	BF	11600	1194.0	5.131896734237671	55
G72.75-2	3	BF	9407	1196.0	4.137749195098877	49
G72.75-2	3	G	38038	1191.0	16.686990976333618	20
G72.75-2	3	G	36309	1189.0	15.684849977493286	19
G72.75-2	3	G	31122	1204.0	13.417141199111938	16
G72.75-2	3	G	39767	1198.0	17.182133674621582	21
G72.75-2	3	G	32851	1191.0	14.204322576522827	17
G72.75-2	3	G	46683	1188.0	20.15644598007202	25
G72.75-2	3	G	36309	1193.0	15.691313982009888	19
G72.75-2	3	G	38038	1189.0	16.443519115447998	20
G72.75-2	3	G	32851	1199.0	14.204859018325806	17
G72.75-2	3	G	36309	1192.0	15.705196380615234	19
G72.75-2	3	EBF	12820	1197.0	5.564873933792114	58
G72.75-2	3	EBF	8137	1193.0	3.5891668796539307	63
G72.75-2	3	EBF	11983	1198.0	5.220510005950928	56
G72.75-2	3	EBF	10797	1193.0	4.705561399459839	54
G72.75-2	3	EBF	16692	1187.0	7.2621471881866455	57
G72.75-2	3	EBF	17270	1186.0	7.492093801498413	56
G72.75-2	3	EBF	8662	1187.0	3.792419910430908	54
G72.75-2	3	EBF	11700	1196.0	5.087972640991211	54
G72.75-2	3	EBF	9681	1191.0	4.2176902294158936	57
G72.75-2	3	EBF	8968	1201.0	3.877920627593994	48
G72.75-2	3	EG	32851	1197.0	14.283018112182617	17
G72.75-2	3	EG	39767	1197.0	17.224549770355225	21
G72.75-2	3	EG	38038	1197.0	16.47193455696106	20
G72.75-2	3	EG	44954	1197.0	19.50663185119629	24
G72.75-2	3	EG	27664	1201.0	12.00511622428894	14
G72.75-2	3	EG	41496	1186.0	18.027820110321045	22
G72.75-2	3	EG	46683	1191.0	20.201524257659912	25
G72.75-2	3	EG	38038	1198.0	16.50491166114807	20
G72.75-2	3	EG	29393	1200.0	12.721124410629272	15
G72.75-2	3	EG	36309	1185.0	15.703824758529663	19
G72.75-2	3	ES	25860	1192.0	11.230007648468018	61
G72.75-2	3	ES	10761	1190.0	4.867936134338379	52
G72.75-2	3	ES	14950	1198.0	6.5025269985198975	55
G72.75-2	3	ES	9342	1198.0	4.062918424606323	54
G72.75-2	3	ES	16183	1198.0	7.034485578536987	41
G72.75-2	3	ES	19706	1193.0	8.544044494628906	65
G72.75-2	3	ES	15042	1195.0	6.524935245513916	51
G72.75-2	3	ES	6162	1195.0	2.6932995319366455	31
G72.75-2	3	ES	11062	1191.0	4.810904502868652	61
G72.75-2	3	ES	24951	1188.0	10.817775011062622	57
G72.75-2	3	EPNES	13842	1190.0	6.125438213348389	50
G72.75-2	3	EPNES	8451	1196.0	3.782040596008301	42
G72.75-2	3	EPNES	8777	1205.0	3.9346818923950195	44
G72.75-2	3	EPNES	6848	1195.0	3.057300090789795	42
G72.75-2	3	EPNES	11336	1195.0	5.068380832672119	53
G72.75-2	3	EPNES	7668	1202.0	3.4422390460968018	47
G72.75-2	3	EPNES	13824	1202.0	6.136187314987183	60
G72.75-2	3	EPNES	12238	1195.0	5.417156219482422	43
G72.75-2	3	EPNES	11560	1192.0	5.234262228012085	64
G72.75-2	3	EPNES	10037	1197.0	4.48403787612915	49
G72.75-2	4	BF	19391	1363.0	8.43351697921753	55
G72.75-2	4	BF	12108	1353.0	5.300318717956543	49
G72.75-2	4	BF	19234	1353.0	8.367564678192139	62
G72.75-2	4	BF	12055	1360.0	5.254120588302612	66
G72.75-2	4	BF	12589	1356.0	5.502391338348389	64
G72.75-2	4	BF	10575	1360.0	4.628446817398071	51
G72.75-2	4	BF	19341	1352.0	8.443528652191162	64
G72.75-2	4	BF	16110	1355.0	7.040613412857056	60
G72.75-2	4	BF	19804	1356.0	8.666234016418457	64
G72.75-2	4	BF	12689	1359.0	5.518728733062744	55
G72.75-2	4	G	38900	1359.0	16.92819595336914	18
G72.75-2	4	G	38900	1364.0	16.91286873817444	18
G72.75-2	4	G	35010	1361.0	15.180408954620361	16
G72.75-2	4	G	38900	1364.0	16.910258054733276	18
G72.75-2	4	G	46680	1353.0	20.311074256896973	22
G72.75-2	4	G	46680	1357.0	20.275018453598022	22
G72.75-2	4	G	40845	1359.0	17.780093908309937	19
G72.75-2	4	G	42790	1359.0	18.608715057373047	20
G72.75-2	4	G	44735	1352.0	19.46104860305786	21
G72.75-2	4	G	44735	1359.0	19.53542423248291	21
G72.75-2	4	EBF	20791	1351.0	9.10662841796875	73
G72.75-2	4	EBF	17985	1358.0	7.838011741638184	67
G72.75-2	4	EBF	16287	1350.0	7.1315319538116455	55
G72.75-2	4	EBF	16888	1355.0	7.373980522155762	57
G72.75-2	4	EBF	15962	1356.0	6.986517429351807	66
G72.75-2	4	EBF	24517	1354.0	10.752076148986816	72
G72.75-2	4	EBF	11577	1353.0	5.073163270950317	66
G72.75-2	4	EBF	23688	1357.0	10.36793828010559	59
G72.75-2	4	EBF	14824	1350.0	6.490481615066528	72
G72.75-2	4	EBF	16190	1352.0	7.067745208740234	63
G72.75-2	4	EG	50570	1353.0	22.025096893310547	24
G72.75-2	4	EG	40845	1365.0	17.80689573287964	19
G72.75-2	4	EG	44735	1352.0	19.54798936843872	21
G72.75-2	4	EG	40845	1363.0	17.80634045600891	19
G72.75-2	4	EG	44735	1354.0	19.50076389312744	21
G72.75-2	4	EG	44735	1358.0	19.521758317947388	21
G72.75-2	4	EG	33065	1363.0	14.463610887527466	15
G72.75-2	4	EG	44735	1358.0	19.5498948097229	21
G72.75-2	4	EG	44735	1356.0	19.551429271697998	21
G72.75-2	4	EG	44735	1358.0	19.52448534965515	21
G72.75-2	4	ES	20874	1350.0	9.126168012619019	60
G72.75-2	4	ES	20801	1354.0	9.077427625656128	61
G72.75-2	4	ES	20811	1358.0	9.096246242523193	61
G72.75-2	4	ES	50047	1351.0	21.922996282577515	70
G72.75-2	4	ES	17949	1354.0	7.8196632862091064	58
G72.75-2	4	ES	13998	1361.0	6.101551532745361	52
G72.75-2	4	ES	16528	1351.0	7.223493337631226	54
G72.75-2	4	ES	17269	1355.0	7.518977642059326	58
G72.75-2	4	ES	21816	1353.0	9.517318725585938	63
G72.75-2	4	ES	16578	1351.0	7.252426862716675	64
G72.75-2	4	EPNES	20271	1353.0	9.07793927192688	71
G72.75-2	4	EPNES	9279	1359.0	4.201375961303711	48
G72.75-2	4	EPNES	18399	1353.0	8.207358360290527	62
G72.75-2	4	EPNES	22987	1354.0	10.142988443374634	58
G72.75-2	4	EPNES	20294	1354.0	9.044649839401245	73
G72.75-2	4	EPNES	15097	1352.0	6.726345062255859	52
G72.75-2	4	EPNES	11620	1355.0	5.269437074661255	64
G72.75-2	4	EPNES	15146	1358.0	6.7678163051605225	55
G72.75-2	4	EPNES	15008	1355.0	6.761419057846069	66
G72.75-2	4	EPNES	15245	1351.0	6.844740390777588	65
G72.75-3	2	BF	8916	905.0	3.887800931930542	49
G72.75-3	2	BF	5130	907.0	2.2134435176849365	42
G72.75-3	2	BF	10152	901.0	4.4330222606658936	45
G72.75-3	2	BF	8144	905.0	3.5579209327697754	49
G72.75-3	2	BF	4808	910.0	2.077340841293335	46
G72.75-3	2	BF	10223	905.0	4.444150447845459	46
G72.75-3	2	BF	5718	913.0	2.5075817108154297	40
G72.75-3	2	BF	5357	904.0	2.304564952850342	45
G72.75-3	2	BF	5380	905.0	2.3385589122772217	44
G72.75-3	2	BF	7806	912.0	3.413268566131592	36
G72.75-3	2	G	16861	914.0	7.321203231811523	11
G72.75-3	2	G	20752	918.0	9.013427734375	14
G72.75-3	2	G	20752	914.0	8.982159614562988	14
G72.75-3	2	G	15564	910.0	6.743641138076782	10
G72.75-3	2	G	25940	910.0	11.268700122833252	18
G72.75-3	2	G	25940	901.0	11.243210077285767	18
G72.75-3	2	G	22049	910.0	9.621061086654663	15
G72.75-3	2	G	20752	913.0	9.013450622558594	14
G72.75-3	2	G	23346	911.0	10.12522029876709	16
G72.75-3	2	G	20752	909.0	9.004744052886963	14
G72.75-3	2	EBF	4796	916.0	2.1077535152435303	44
G72.75-3	2	EBF	7426	909.0	3.2138354778289795	35
G72.75-3	2	EBF	3872	921.0	1.7078773975372314	28
G72.75-3	2	EBF	5996	909.0	2.603630542755127	33
G72.75-3	2	EBF	13327	904.0	5.819059133529663	48
G72.75-3	2	EBF	7821	905.0	3.414083480834961	38
G72.75-3	2	EBF	6906	906.0	2.99261474609375	41
G72.75-3	2	EBF	5997	915.0	2.6234841346740723	35
G72.75-3	2	EBF	5701	906.0	2.4715077877044678	35
G72.75-3	2	EBF	7527	907.0	3.3040993213653564	44
G72.75-3	2	EG	18158	904.0	7.944376707077026	12
G72.75-3	2	EG	14267	911.0	6.2302045822143555	9
G72.75-3	2	EG	22049	907.0	9.571422576904297	15
G72.75-3	2	EG	24643	903.0	10.720499515533447	17
G72.75-3	2	EG	24643	901.0	10.714898586273193	17
G72.75-3	2	EG	20752	906.0	9.029544591903687	14
G72.75-3	2	EG	20752	916.0	9.030136346817017	14
G72.75-3	2	EG	18158	915.0	7.915105819702148	12
G72.75-3	2	EG	19455	916.0	8.465843200683594	13
G72.75-3	2	EG	23346	908.0	10.141956567764282	16
G72.75-3	2	ES	14395	907.0	6.285952568054199	43
G72.75-3	2	ES	30211	908.0	13.189589738845825	30
G72.75-3	2	ES	9745	902.0	4.247101545333862	40
G72.75-3	2	ES	3788	919.0	1.6561346054077148	32
G72.75-3	2	ES	5311	913.0	2.3226802349090576	32
G72.75-3	2	ES	20261	906.0	8.872892618179321	30
G72.75-3	2	ES	23042	903.0	10.084908962249756	48
G72.75-3	2	ES	5270	909.0	2.313136577606201	22
G72.75-3	2	ES	7927	908.0	3.4317736625671387	33
G72.75-3	2	ES	8094	908.0	3.5526371002197266	35
G72.75-3	2	EPNES	7006	909.0	3.149029016494751	37
G72.75-3	2	EPNES	10238	901.0	4.542091608047485	42
G72.75-3	2	EPNES	5457	912.0	2.4572391510009766	31
G72.75-3	2	EPNES	5489	912.0	2.412938356399536	26
G72.75-3	2	EPNES	4311	912.0	1.944521427154541	31
G72.75-3	2	EPNES	6012	913.0	2.657165050506592	38
G72.75-3	2	EPNES	4435	918.0	2.003795862197876	26
G72.75-3	2	EPNES	4919	911.0	2.188241481781006	35
G72.75-3	2	EPNES	7454	907.0	3.3078320026397705	34
G72.75-3	2	EPNES	5419	916.0	2.396054267883301	28
G72.75-3	3	BF	16066	1223.0	7.124506235122681	70
G72.75-3	3	BF	14255	1227.0	6.343605279922485	57
G72.75-3	3	BF	10829	1233.0	4.828428506851196	43
G72.75-3	3	BF	11442	1234.0	5.094714879989624	44
G72.75-3	3	BF	8793	1232.0	3.9190585613250732	53
G72.75-3	3	BF	12226	1236.0	5.4420061111450195	38
G72.75-3	3	BF	12731	1227.0	5.6700053215026855	52
G72.75-3	3	BF	8707	1232.0	3.903416872024536	33
G72.75-3	3	BF	11530	1226.0	5.1256937980651855	63
G72.75-3	3	BF	13298	1223.0	5.9586567878723145	61
G72.75-3	3	G	41496	1224.0	18.370956897735596	22
G72.75-3	3	G	27664	1225.0	12.273500442504883	14
G72.75-3	3	G	31122	1237.0	13.794492244720459	16
G72.75-3	3	G	29393	1241.0	12.996050119400024	15
G72.75-3	3	G	39767	1232.0	17.587646484375	21
G72.75-3	3	G	32851	1237.0	14.547020673751831	17
G72.75-3	3	G	24206	1225.0	10.752639055252075	12
G72.75-3	3	G	34580	1226.0	15.316854476928711	18
G72.75-3	3	G	34580	1228.0	15.365402698516846	18
G72.75-3	3	G	36309	1228.0	16.05110263824463	19
G72.75-3	3	EBF	13826	1226.0	6.125693321228027	61
G72.75-3	3	EBF	12396	1228.0	5.492221117019653	45
G72.75-3	3	EBF	8150	1226.0	3.6209661960601807	49
G72.75-3	3	EBF	10180	1228.0	4.525012016296387	46
G72.75-3	3	EBF	11206	1226.0	4.986546754837036	58
G72.75-3	3	EBF	13103	1223.0	5.808905124664307	62
G72.75-3	3	EBF	14280	1227.0	6.328382968902588	53
G72.75-3	3	EBF	10486	1223.0	4.644792556762695	60
G72.75-3	3	EBF	13754	1224.0	6.109399080276489	71
G72.75-3	3	EBF	9637	1238.0	4.266262054443359	55
G72.75-3	3	EG	36309	1227.0	16.038644790649414	19
G72.75-3	3	EG	36309	1228.0	16.033657789230347	19
G72.75-3	3	EG	29393	1233.0	12.987398386001587	15
G72.75-3	3	EG	38038	1227.0	16.80036234855652	20
G72.75-3	3	EG	32851	1233.0	14.522765398025513	17
G72.75-3	3	EG	34580	1225.0	15.265491962432861	18
G72.75-3	3	EG	36309	1226.0	16.050838232040405	19
G72.75-3	3	EG	39767	1224.0	17.576581716537476	21
G72.75-3	3	EG	38038	1232.0	16.77008080482483	20
G72.75-3	3	EG	32851	1227.0	14.525831699371338	17
G72.75-3	3	ES	24276	1227.0	10.738212823867798	60
G72.75-3	3	ES	12585	1229.0	5.563349485397339	44
G72.75-3	3	ES	11788	1228.0	5.216146469116211	46
